x,y
4.838640,0.456049
3.154753,-0.463453
3.272083,-0.330359
5.473259,0.499002
4.769091,0.645562
4.134939,0.182173
3.740511,0.204989
3.905767,-0.673254
3.976179,0.827742
4.533196,-0.424785
3.666976,0.837904
3.933261,-0.631178
4.121415,-0.470006
3.010088,1.123802
3.709320,0.077003
4.025866,-0.138698
3.871073,0.686754
4.349347,0.599545
3.379582,0.060286
4.738736,-0.475481
3.864103,0.953642
4.082443,0.649481
4.603645,1.383803
3.550940,0.213269
4.612380,-0.633740
4.260264,-0.037091
4.224783,-0.375915
4.352638,-0.527989
5.012126,-0.245179
3.357667,0.537164
4.586998,0.116922
3.957239,-0.087540
4.667217,0.742709
3.790735,0.074130
3.837541,-0.391506
3.732176,0.364429
4.538219,-0.006995
3.135806,-0.608896
4.169470,-0.439540
3.948671,-0.171670
4.015667,0.755968
3.358783,-0.745538
3.309726,0.701629
3.772064,0.184240
3.900777,0.474486
3.701800,0.268619
4.009676,0.153395
4.311628,-0.428460
3.329326,0.201034
4.551567,0.018004
3.489891,-0.338405
4.168150,0.420777
3.996255,-0.192872
3.751594,-0.726112
3.470846,0.738447
3.984688,-0.041274
4.619744,0.395195
3.978974,-0.367264
4.285001,0.416687
4.344607,0.050792
5.318820,0.047856
4.647001,0.000227
3.537645,0.050914
4.384871,0.278097
4.295349,-0.300745
3.701247,0.326766
3.747999,-0.001766
4.123695,-0.040282
4.732395,-0.031025
4.853392,0.052283
4.082956,-0.580013
5.173203,-0.229937
4.261158,-0.577807
3.637359,0.039756
4.190666,-0.057540
3.960763,0.077544
4.185901,-1.054900
3.805880,-0.410085
4.260084,0.218495
4.054987,0.424267
3.659158,-0.702573
3.572284,-0.186651
3.700442,0.174344
4.039204,0.182987
2.854773,0.062679
3.608845,0.399861
3.490037,0.289715
3.201694,0.358872
3.582225,-0.145901
4.092261,0.815012
4.926797,-0.387298
4.523856,0.577622
3.991060,0.667780
4.349241,0.175880
4.394039,-0.394180
4.677082,0.498235
3.743386,0.193906
4.083103,-0.132370
3.436573,0.045427
3.816638,0.017615
3.805953,-0.504430
4.378019,0.236111
4.043186,-0.082672
4.526388,0.120770
4.826561,0.526239
3.489176,0.644764
4.479936,-0.125575
4.410692,-0.441377
3.638988,0.268506
3.963557,0.117731
4.040069,-1.024406
4.839186,0.544575
3.390376,-0.544439
4.225174,-0.443194
4.015443,-0.415725
3.322337,0.031434
3.343096,-0.121398
3.742014,-0.135739
3.450241,0.075054
4.017698,0.394895
4.259475,-0.284689
4.849517,0.479842
4.275052,-0.422942
4.307096,0.597623
4.079741,-0.232655
4.150261,0.675328
4.154134,-0.154526
-3.500000,-0.106810
-3.464824,-0.089105
-3.429648,-0.102501
-3.394472,-0.048741
-3.359296,-0.015618
-3.324121,-0.064480
-3.288945,-0.098764
-3.253769,0.301136
-3.218593,0.188986
-3.183417,0.020526
-3.148241,0.041696
-3.113065,0.093332
-3.077889,0.084975
-3.042714,-0.037505
-3.007538,-0.132169
-2.972362,-0.029973
-2.937186,0.155376
-2.902010,0.345160
-2.866834,0.304634
-2.831658,0.280018
-2.796482,-0.139426
-2.761307,-0.210097
-2.726131,0.336710
-2.690955,0.186900
-2.655779,-0.102341
-2.620603,0.129873
-2.585427,-0.123903
-2.550251,-0.087357
-2.515075,-0.001311
-2.479899,-0.066571
-2.444724,-0.033234
-2.409548,0.140698
-2.374372,-0.051930
-2.339196,-0.073407
-2.304020,-0.256884
-2.268844,-0.049036
-2.233668,0.088928
-2.198492,-0.307567
-2.163317,-0.104783
-2.128141,0.267915
-2.092965,-0.140000
-2.057789,-0.128159
-2.022613,0.074181
-1.987437,-0.016112
-1.952261,-0.292431
-1.917085,-0.274611
-1.881910,0.105073
-1.846734,-0.031552
-1.811558,0.234503
-1.776382,-0.133242
-1.741206,0.225902
-1.706030,-0.061491
-1.670854,-0.002054
-1.635678,0.320314
-1.600503,0.065841
-1.565327,-0.451038
-1.530151,-0.024209
-1.494975,0.034997
-1.459799,-0.184594
-1.424623,0.080820
-1.389447,0.027670
-1.354271,0.059820
-1.319095,-0.032372
-1.283920,-0.024899
-1.248744,-0.007551
-1.213568,-0.076699
-1.178392,-0.043998
-1.143216,0.123481
-1.108040,0.388204
-1.072864,0.006081
-1.037688,0.144513
-1.002513,0.161575
-0.967337,0.029060
-0.932161,-0.027730
-0.896985,-0.213008
-0.861809,-0.080753
-0.826633,0.166185
-0.791457,-0.237488
-0.756281,-0.152021
-0.721106,-0.125083
-0.685930,0.113605
-0.650754,-0.127961
-0.615578,-0.029872
-0.580402,0.150357
-0.545226,-0.194124
-0.510050,0.014906
-0.474874,-0.060841
-0.439698,0.132517
-0.404523,0.085369
-0.369347,-0.119043
-0.334171,0.005715
-0.298995,-0.198045
-0.263819,0.025186
-0.228643,0.132012
-0.193467,0.030523
-0.158291,0.007820
-0.123116,0.017805
-0.087940,0.140752
-0.052764,0.098437
-0.017588,0.055565
0.017588,0.081000
0.052764,-0.191524
0.087940,-0.206080
0.123116,-0.205422
0.158291,-0.084229
0.193467,-0.208392
0.228643,-0.170116
0.263819,-0.319644
0.298995,-0.031241
0.334171,-0.114812
0.369347,-0.340245
0.404523,0.052344
0.439698,-0.075726
0.474874,-0.051443
0.510050,-0.046869
0.545226,-0.014442
0.580402,0.000524
0.615578,-0.010183
0.650754,-0.189026
0.685930,-0.182517
0.721106,0.016750
0.756281,0.265809
0.791457,0.109742
0.826633,-0.095150
0.861809,0.043584
0.896985,-0.067917
0.932161,0.086366
0.967337,0.069997
1.002513,0.045168
1.037688,0.460289
1.072864,-0.066963
1.108040,0.210345
1.143216,-0.119193
1.178392,-0.072155
1.213568,0.037369
1.248744,-0.010062
1.283920,0.240037
1.319095,0.229876
1.354271,0.125406
1.389447,0.091732
1.424623,-0.147299
1.459799,0.038788
1.494975,0.164348
1.530151,-0.073923
1.565327,0.042522
1.600503,0.055782
1.635678,0.108796
1.670854,-0.054110
1.706030,0.086642
1.741206,-0.064529
1.776382,0.012343
1.811558,-0.017075
1.846734,-0.117356
1.881910,-0.109516
1.917085,-0.052126
1.952261,-0.121426
1.987437,-0.132586
2.022613,0.234065
2.057789,-0.258193
2.092965,-0.294422
2.128141,-0.046769
2.163317,0.135039
2.198492,0.078839
2.233668,0.063041
2.268844,0.027531
2.304020,-0.104765
2.339196,-0.040352
2.374372,-0.131820
2.409548,-0.113827
2.444724,-0.170826
2.479899,0.183772
2.515075,-0.317968
2.550251,-0.119494
2.585427,-0.077125
2.620603,-0.137513
2.655779,0.006418
2.690955,-0.119213
2.726131,-0.534184
2.761307,-0.089351
2.796482,0.188195
2.831658,-0.009618
2.866834,0.128421
2.902010,0.069547
2.937186,0.101855
2.972362,-0.218215
3.007538,0.034901
3.042714,-0.136464
3.077889,-0.299308
3.113065,0.187855
3.148241,-0.065363
3.183417,0.062734
3.218593,0.028340
3.253769,-0.008216
3.288945,-0.012706
3.324121,-0.035816
3.359296,-0.129535
3.394472,0.136122
3.429648,-0.092295
3.464824,-0.077567
3.500000,0.031866
