x,y
-0.385969,0.274421
-0.230255,0.048804
-0.832772,0.678583
0.411662,0.189039
-0.092374,0.278483
-0.359366,0.196768
-0.046259,-0.120441
-0.015822,0.272600
0.746310,0.189533
0.457129,0.300773
-0.087072,0.439511
1.024034,-0.038424
-0.494780,-0.528183
0.079234,-0.057744
-0.221460,-0.479151
0.325407,-0.492346
-0.402407,-0.485675
-0.309130,-0.094727
0.110676,0.330873
-0.849558,-0.210302
-0.103837,-0.601257
0.253113,0.908277
0.206014,0.205514
-0.005399,-0.423084
-0.188773,0.435580
-0.539274,0.297306
0.038831,0.387458
-0.260257,-0.194850
0.136702,0.750468
-0.042812,-0.414097
0.027011,-0.569899
0.153626,-0.013078
-0.272010,0.092901
0.284646,-0.449857
0.259075,0.609212
-0.249927,0.010436
0.463438,-0.328273
0.108632,-0.510699
0.078338,-0.391349
0.369611,-0.073961
-0.414898,-0.076135
-0.559427,0.225188
0.415016,-0.204007
-0.392603,0.184841
0.609250,0.215564
-0.591409,-0.287938
-0.191670,-0.074264
-0.076944,0.120619
0.034636,-0.062271
-0.212200,-0.230327
-0.101027,-0.499113
0.096785,-0.765312
0.333569,0.183672
-0.004899,-0.358902
0.218839,-0.080877
-0.335889,-0.239757
0.023283,-0.457188
-0.815250,-0.403235
0.207739,0.613096
-0.183744,-0.339938
-0.211904,0.205307
-0.134314,0.667609
-0.217753,0.044369
-0.330199,-0.128554
-0.156843,-0.585406
-0.095579,-0.363025
-0.107555,-0.442610
-0.428357,0.192989
0.390048,-0.058823
-0.235746,0.339841
-0.177717,0.150920
-0.606076,0.546750
-0.651017,0.019234
0.028626,-0.191063
-0.767508,-0.010606
0.009804,0.199199
-0.286121,0.271839
0.146639,-0.375952
0.348450,-0.130409
0.025712,-0.431098
-0.389873,0.314834
0.148458,-0.241594
-0.014330,0.625857
-0.105863,1.088068
0.124363,0.590142
0.207064,-0.290298
-1.047898,0.328761
-0.189978,-0.261332
-0.748317,-0.140605
0.498434,-0.829356
0.137447,-0.705216
0.036704,-0.795028
0.978301,0.051688
-0.244607,-0.562664
-0.515984,-0.518032
0.380170,-0.230761
0.465266,0.004093
0.252963,0.389022
-0.480119,-0.133800
0.206019,1.541093
-0.026432,-0.484406
0.152079,0.244234
-0.367770,0.619974
0.005201,0.581414
-0.264715,0.340973
-0.736350,-0.511831
0.163301,-0.681033
0.129667,-0.052057
-0.281737,-0.563385
-0.473303,-0.815693
0.112397,-0.249080
-0.285138,0.042572
-0.007606,-0.401012
-0.444230,0.700908
-0.063203,-0.170752
-0.531274,0.078744
-0.353543,0.061490
-0.405132,0.125699
-0.622652,0.242404
0.423370,-0.703496
-0.280821,-0.131065
0.754474,0.069831
-0.667762,0.217344
-0.187790,0.217024
-0.265050,0.228239
0.200367,-0.391022
-0.051167,-0.382216
0.600943,0.029638
0.637275,-0.204486
-0.013101,-0.217370
0.381601,0.260557
-0.302540,-0.568901
0.192404,0.089554
0.234743,0.876182
0.142806,-0.277164
-0.642993,0.073854
-0.013885,-0.467471
0.039733,0.300555
-0.137086,-0.320911
-0.685254,0.541549
-0.144386,0.463732
-0.025072,0.382057
0.561118,-0.560740
0.586260,-0.090311
-0.215904,-0.311322
0.329268,0.029327
0.332134,-0.342434
0.471776,-0.187670
0.316413,-0.363755
-0.432425,0.246374
0.580457,0.383708
0.027921,-0.154125
-0.711488,0.598418
0.103953,0.312729
-0.303653,0.060158
-0.008361,0.046931
-0.029773,0.248269
-0.083249,-0.197200
-1.078755,-0.021718
0.522192,0.008402
0.634407,-0.495126
-0.093661,-0.093655
0.343064,-0.063975
0.039861,-0.201390
0.374271,0.508622
0.255437,-0.664608
0.230623,0.124500
0.123121,-0.684067
0.211922,0.576627
0.039070,-0.309204
-0.110021,-0.920768
0.674857,0.352656
-0.404842,-0.661943
-0.335687,-0.123685
0.347842,0.542255
0.283101,-0.224987
-0.013995,0.708320
-0.178606,0.342560
0.230829,-0.081218
0.045407,0.264852
-0.344165,-0.153822
0.030947,-0.344514
0.370471,0.763767
-0.028804,0.401413
0.165173,-0.225490
-0.394290,0.201619
-0.316190,0.188587
-0.028066,-0.664384
-0.240683,0.740911
0.038798,0.238063
0.471719,0.027007
0.130453,-0.500445
0.631685,0.306974
-0.369293,-0.540674
-0.240255,-0.116677
0.034819,-0.119603
0.007374,0.139033
0.276058,-0.160488
-0.328888,0.097475
0.072747,0.099288
-0.370772,-0.023810
0.069272,0.154127
0.302795,-0.368866
0.861273,-0.306939
-0.126108,0.303588
0.298917,0.244148
0.272781,-0.124107
-0.460397,0.150279
-0.988658,-0.318758
-0.551068,-0.375130
6.846241,-1.038220
4.874836,1.557125
4.693192,2.622523
6.070796,0.074390
3.525988,-0.314467
5.905913,2.758255
13.697202,2.798937
7.560300,1.570864
6.522159,-4.899175
3.883016,-3.787118
6.830785,-1.871216
5.807246,0.852880
4.065527,-3.111637
6.903489,3.845091
6.150576,6.158105
6.643876,-0.186115
6.676142,-0.125595
5.728100,1.004279
3.729940,-3.530759
7.262468,2.164388
3.978766,-1.254393
6.640074,2.456727
4.383568,-2.703870
7.233295,0.462090
7.427226,2.838914
6.626232,0.866121
6.273487,1.814417
7.033587,4.691990
6.740301,0.652638
2.481221,-1.944542
4.370410,0.118497
-0.627425,2.728767
8.577499,2.328200
6.904090,-1.612799
4.250686,0.534950
4.899889,0.326851
3.344241,1.183981
6.139312,2.735479
6.535234,-3.114347
12.433400,0.148046
8.707628,2.634505
5.620537,1.470793
5.385642,-0.681809
7.564168,-2.142894
7.777400,1.110658
6.113930,-1.629001
9.694735,-1.295676
6.466917,-1.888457
4.786591,0.204685
6.589036,1.927163
5.399187,-0.937052
5.953717,-0.721647
6.649306,-2.260792
7.613440,3.421579
2.123341,0.171407
2.164715,3.194192
4.565845,-1.367147
1.768838,3.823876
6.034823,-0.060313
5.377590,2.428927
2.798927,4.386985
6.828159,2.438863
6.427164,-0.459958
6.300739,1.286097
4.041867,-0.805154
10.071539,-3.450254
3.810954,-3.456999
4.091852,-4.512205
3.021741,1.641384
7.715650,-4.031790
10.705061,3.363550
8.408440,1.031952
6.612416,-1.267358
2.303534,2.859385
8.180802,0.458355
2.461573,-1.051613
5.386530,-1.884340
11.305390,2.581163
5.450820,0.892781
2.379789,-3.518659
4.637702,0.997840
3.854106,1.750775
2.013931,-1.498438
7.482753,-0.773866
7.197450,0.834155
8.249000,0.768249
4.822404,0.580125
6.046046,4.191093
3.626503,6.580955
3.927512,-1.400453
2.738826,1.674181
6.527544,-0.241783
5.362557,3.759982
11.332583,-4.880219
9.877880,0.289187
4.715333,-2.648034
3.776214,-2.039526
6.013109,0.117451
8.515732,-1.442230
6.121304,-2.077375
8.919455,0.636052
9.003035,-1.020188
4.780984,-1.081395
11.151870,4.388352
5.980068,3.699860
4.018698,-0.286841
6.732681,-1.785879
7.183094,-0.182072
6.817318,-0.547751
2.944680,1.782496
4.688699,1.223436
7.635914,-0.138962
6.560231,0.031481
6.986130,-1.052461
9.603183,-3.589655
2.201575,-1.210585
8.288505,0.821878
7.804180,-2.822629
9.167278,-1.769174
5.325313,-2.446909
6.568650,3.267857
4.674356,-1.982182
7.554525,-3.925562
5.326483,1.793856
-2.103168,-2.560969
4.182157,-0.618797
1.687705,-1.405719
5.596786,1.010127
5.441343,1.785001
5.713650,3.094541
10.622390,2.816413
7.074046,0.519219
10.911813,0.088159
8.056362,-3.052109
11.474507,-2.020746
4.848403,2.642806
6.724437,5.188502
3.523659,-1.415744
3.954448,5.230968
6.844007,-1.029692
4.519015,-2.159977
7.241785,-0.345661
6.444253,-3.338361
4.841456,-1.164324
9.194162,-1.478928
6.894468,1.401961
3.560317,2.634104
7.846166,0.428421
4.558072,1.888478
2.847790,2.294655
8.089230,-2.824267
4.307695,1.529191
5.090969,-0.142364
8.055150,4.741982
7.109549,1.936585
3.234163,-2.990517
4.174083,0.541146
7.304854,0.742462
8.063541,2.033774
6.189511,-1.692904
0.937144,0.466136
4.432582,4.531121
1.741544,-0.138869
10.163686,2.535925
6.699922,-2.813723
8.873183,-1.757941
6.285569,0.375754
6.810210,-0.962706
10.112419,-0.622590
5.719180,-0.552424
3.330949,-0.355949
11.786646,-4.668163
10.081028,-3.575353
8.031315,3.390600
6.497649,-1.500542
6.806796,-2.068077
1.983884,0.508659
10.413636,1.012454
8.895277,1.979157
8.073514,-5.527838
4.203889,-0.533618
3.297359,2.632882
6.012784,-0.586468
5.143281,-0.928602
2.699417,4.578647
11.359860,1.584798
7.535417,1.893769
7.399476,2.701952
8.032155,1.574072
0.831395,-0.222800
3.587691,1.715129
4.560905,0.305025
0.795176,4.241141
8.572889,1.181494
5.422664,1.740516
3.753963,1.229798
5.710879,-0.752759
5.901112,1.703752
10.664436,1.184582
8.857057,1.879833
5.455797,2.746942
12.400211,-0.240150
2.907623,-3.301142
6.495212,-0.360901
4.615877,-2.994695
8.033793,-3.077161
3.484957,-3.035472
4.067937,-0.592047
6.691727,2.067958
0.690261,-1.314388
5.351022,-3.757857
7.581955,5.676732
7.287588,1.284465
5.966257,-2.644277
4.820170,2.722376
2.629536,1.858160
6.242694,2.421612
4.373394,-1.217813
6.854390,4.690427
5.732424,-2.588106
6.168821,-3.561870
6.960164,-0.081737
4.299938,0.580634
7.779037,-2.811605
7.619221,3.807575
4.437954,0.065228
8.896489,-2.051706
6.678947,-3.191871
6.489613,-2.445932
8.310068,-0.462255
3.406885,-0.475847
2.503581,1.407423
8.593850,-1.275041
3.546228,1.155259
9.807810,1.347275
2.303695,-1.799611
4.802064,-0.464147
5.519098,0.753868
6.216474,-0.389193
4.673747,-1.439546
5.368580,-3.119458
6.604906,-4.783201
8.084805,1.147950
5.969383,-2.243136
7.367743,-0.505482
3.900695,-1.498482
6.145522,-2.857426
0.904689,-2.520216
7.298366,3.831847
4.851598,-2.124611
4.675599,1.283169
5.160538,4.172554
4.639043,0.277306
3.936257,-0.803465
5.019730,-3.658787
5.402630,-2.268909
5.327778,-2.766315
3.322769,1.206181
8.437799,-0.367643
4.526588,2.124005
4.889267,0.943251
2.212022,3.417186
1.931144,0.120212
6.178916,-1.194144
1.203072,-0.066285
6.061275,1.244996
4.211741,1.698994
6.916496,-2.349699
8.177812,-0.815059
6.160700,-2.694362
3.563296,1.967712
6.927865,-1.509963
5.910435,3.911609
5.338358,6.800423
6.777269,3.688391
7.294148,-1.814360
-0.549363,2.054756
4.812637,-1.633323
1.323020,-0.878784
9.115213,-5.183476
6.859046,-4.407600
6.229402,-4.968922
12.114380,0.323053
4.471205,-3.516653
2.775098,-3.237697
8.376060,-1.442259
8.907909,0.025583
7.581019,2.431386
2.999259,-0.836253
7.287619,9.631829
5.834801,-3.027540
6.950495,1.526464
3.701439,3.874836
6.032505,3.633835
4.345534,2.131083
1.397814,-3.198942
7.020632,-4.256459
6.810416,-0.325358
4.239141,-3.521153
3.041854,-5.098080
6.702480,-1.556749
4.217886,0.266076
5.952459,-2.506323
3.223560,4.380676
5.604980,-1.067203
2.679535,0.492153
3.790356,0.384313
3.467922,0.785618
2.108427,1.515025
8.646061,-4.396849
4.244867,-0.819155
10.715465,0.436445
1.826487,1.358400
4.826314,1.356400
4.343441,1.426497
7.252293,-2.443888
5.680206,-2.388851
9.755893,0.185237
9.982967,-1.278039
5.918117,-1.358562
8.385004,1.628478
4.109123,-3.555634
7.202523,0.559710
7.467143,5.476139
6.892539,-1.732274
1.981292,0.461585
5.913221,-2.921695
6.248331,1.878468
5.143214,-2.005693
1.717164,3.384681
5.097585,2.898325
5.843302,2.387856
9.506986,-3.504628
9.664122,-0.564441
4.650601,-1.945762
8.057926,0.183295
8.075840,-2.140210
8.948600,-1.172939
7.977580,-2.273469
3.297342,1.539839
9.627859,2.398177
6.174505,-0.963284
1.553199,3.740111
6.649707,1.954557
4.102168,0.375984
5.947746,0.293318
5.813916,1.551680
5.479694,-1.232502
-0.742217,-0.135737
9.263697,0.052510
9.965042,-3.094539
5.414617,-0.585342
8.144149,-0.399846
6.249128,-1.258689
8.339196,3.178888
7.596481,-4.153800
7.441392,0.778125
6.769504,-4.275421
7.324510,3.603922
6.244190,-1.932524
5.312371,-5.754803
10.217854,2.204099
3.469739,-4.137142
3.901956,-0.773031
8.174015,3.389095
7.769380,-1.406167
5.912529,4.427002
4.883713,2.140997
7.442680,-0.507613
6.283793,1.655327
3.848967,-0.961389
6.193421,-2.153211
8.315444,4.773542
5.819975,2.508832
7.032329,-1.409311
3.535685,1.260116
4.023814,1.178671
5.824586,-4.152402
4.495733,4.630695
6.242490,1.487893
8.948243,0.168796
6.815333,-3.127784
9.948032,1.918587
3.691917,-3.379212
4.498403,-0.729234
6.217618,-0.747518
6.046085,0.868954
7.725360,-1.003051
3.944449,0.609218
6.454666,0.620551
3.682674,-0.148813
6.432952,0.963293
7.892472,-2.305413
11.382956,-1.918369
5.211827,1.897423
7.868234,1.525926
7.704882,-0.775667
3.122516,0.939245
-0.179111,-1.992238
2.555827,-2.344563
