x,y
-0.711427,0.424322
-0.302206,1.502119
-0.477451,-0.518236
3.895450,-0.898519
3.207220,0.382912
-0.877214,0.708376
3.194529,-2.563688
0.064410,-0.429892
0.831624,-0.166412
0.025487,0.026781
2.379385,0.013219
-0.011022,-0.807529
2.477001,1.055456
0.582920,1.370727
0.041015,-0.586440
0.492388,-0.181973
2.414234,0.251119
3.576968,-0.548805
0.927900,0.838152
2.970552,-0.516330
2.716678,2.341515
2.344235,0.014021
1.929550,0.570527
-1.273834,-0.378581
2.399897,-0.813517
3.843420,-0.244011
0.574733,-1.495368
-0.516296,-0.492173
2.893244,1.071582
0.004719,0.042283
0.463543,3.467458
-1.683713,-0.316362
1.601453,0.271613
-0.519094,0.679852
2.649807,0.443206
2.478081,1.928043
3.110133,-0.439120
1.535075,-2.629215
-0.854459,2.369144
2.687545,-1.837561
-0.462480,-0.953292
-0.424739,0.980056
0.739854,1.707114
2.004725,-0.604461
4.569008,-0.326555
0.518901,0.280125
3.995133,-0.411387
1.042736,-0.738614
3.385890,-0.192590
3.128401,0.354137
0.087296,0.535641
1.920834,0.835056
2.344349,1.540538
-0.187310,-0.443701
2.644517,0.002741
0.842111,1.144400
-0.646600,-0.192102
0.771894,-0.143945
0.952582,-1.582866
3.970088,-1.031711
1.174931,0.018903
2.772372,-0.678848
2.003328,2.302379
2.186213,-0.314332
-0.018811,0.105595
2.789221,0.379729
2.671989,0.041793
-0.788056,-1.244520
1.709816,-0.744192
-1.239902,-0.844043
-0.238191,2.448152
2.442275,0.295886
1.269809,-0.202289
2.770993,1.007617
2.496758,-1.042528
1.249385,-1.480859
2.776666,0.734163
1.897835,0.935914
2.223000,0.197235
3.887899,1.805484
1.755169,0.077529
0.187977,-1.763703
-0.283742,0.683072
0.877608,-0.132352
2.342536,-0.680171
-0.476784,0.461941
0.087370,0.871780
2.486221,0.521362
-0.641561,0.095787
1.265289,-1.452205
-0.530428,0.764642
3.096593,1.056126
-0.059472,-1.089915
-1.911506,-0.473180
0.244421,-1.149074
0.078342,-0.269107
2.661905,1.252802
0.621130,-0.361098
-0.216293,-0.337339
-0.101095,-0.198873
3.580373,-0.591205
0.153779,-0.165585
-0.910894,-1.489371
0.649505,-1.016147
2.699920,-0.430874
1.297146,-1.292276
1.446898,-1.621782
2.558027,-1.777920
0.266508,0.234950
3.420313,2.195777
0.304647,-0.373759
2.530675,-0.692976
3.977814,0.908835
-0.201117,0.642600
4.774239,-0.477782
2.349594,0.132042
-1.213367,0.668938
-0.772522,0.630279
1.196787,-1.978925
1.423705,0.400142
3.396640,-0.444381
2.764202,-1.220924
-0.596361,0.513539
-0.069392,0.307037
0.277022,-1.539152
-0.972957,0.554342
2.171543,-0.755289
0.307580,1.688554
1.629721,-0.042940
0.225444,0.311803
2.328386,0.195690
3.850684,0.765200
0.533791,-0.278592
3.080936,1.946929
-2.917141,-0.921949
-0.016662,-0.259793
3.444597,-0.481712
2.710407,-1.400306
0.847415,0.457192
-0.629753,0.192582
2.331816,-0.395758
3.189472,1.104240
2.944627,0.234606
-1.303276,-1.266717
2.470186,1.615102
-0.029478,-0.489082
1.998257,-1.232823
2.682631,-1.364170
-1.099915,0.641699
0.681290,-0.829949
2.579566,1.329777
0.089686,-0.453128
3.012791,0.402938
2.676869,0.638103
0.250535,2.061848
-2.427198,-0.048865
3.031589,0.997833
2.525363,-0.008207
0.077931,-0.140110
-0.696410,-1.120189
-0.207841,0.626586
1.580890,0.637521
3.074857,-1.028704
3.853058,0.789626
1.607747,-1.938051
0.325472,-0.580608
2.391147,0.377579
3.892755,1.616290
1.262515,-1.261666
2.913975,-0.609944
2.276178,1.446611
0.043669,-0.747855
1.909941,0.929219
2.534203,0.108028
2.919787,-0.032077
3.354599,-1.336408
-1.860698,-0.080208
-0.229479,1.353594
-0.405059,0.560565
0.011702,1.308181
1.093709,-0.476147
-1.160965,-1.165571
2.528804,-0.678076
0.016577,1.508794
3.908972,-0.059175
1.258613,-0.657837
-0.595608,0.767190
-0.972951,0.947838
3.126749,0.859775
-0.550366,-1.265995
0.233895,0.703641
0.528171,1.971410
-0.242000,-0.995873
-0.423934,0.208845
-1.834312,-0.907278
0.334031,-0.543587
1.939174,-0.499929
0.867039,0.371503
1.838868,-0.729227
0.905664,-0.519203
2.760252,2.209770
0.260797,1.867861
2.594838,-1.200623
4.367735,-0.620269
2.210528,1.869073
3.154867,0.046751
3.759420,0.832170
3.070399,0.372419
1.427415,-1.114034
3.324695,0.311840
2.635377,0.328465
-1.152386,1.579315
2.543974,0.036533
3.113702,1.662037
3.802280,0.176899
1.465754,-1.242091
0.833560,1.718475
-0.643773,0.611638
2.702216,0.839332
-1.380703,1.149909
0.503811,0.972703
3.398209,-2.606630
3.344455,-0.464440
2.098210,0.174681
0.782645,1.220074
4.005315,0.377117
1.433868,-0.460094
2.171211,0.166212
2.300872,-0.249132
3.057239,1.851746
1.919730,-1.756879
2.059505,0.939745
2.268361,-1.501726
1.880665,2.027192
-0.755750,-0.539453
3.695375,0.500607
0.447043,-0.124438
-0.427451,-0.587996
-1.434985,-0.539438
1.701257,-0.393712
-0.631848,-0.294896
1.981141,-2.331938
1.370812,0.485019
2.419238,1.296105
1.958009,0.421897
0.476824,1.297412
0.212053,0.693779
1.898719,0.892838
3.012085,1.465557
-2.224480,-0.717206
2.436551,0.437851
0.279817,1.327821
-0.438846,-0.389302
0.469747,0.267286
-0.890644,-0.113208
-1.266761,-0.700035
3.862105,0.567731
-0.197705,0.321401
2.435559,-0.033500
1.596273,-0.691018
1.970823,-0.727468
1.352121,0.066685
-0.195913,0.988899
1.585760,0.055512
4.312049,0.122882
1.821432,-0.252608
2.892904,0.813541
-0.056411,0.859628
2.724445,1.419708
0.016591,0.312824
3.585858,-0.735242
-0.063149,-1.494865
-0.878286,0.948278
2.364950,0.113019
1.854673,1.579807
2.849721,2.243700
2.757279,0.301011
2.311879,-0.765468
-0.562337,0.023482
0.233750,-0.813885
1.373615,1.299388
2.346834,-0.407905
2.790851,-0.132842
1.506970,-1.937602
2.304076,-0.086454
3.877676,1.096886
-0.808573,0.442727
-1.400966,0.545409
-0.834237,-0.053573
2.569140,-1.154693
2.672844,-0.278205
0.069631,-0.775156
2.518714,-0.655203
3.685655,0.177840
0.974746,0.948422
2.024245,0.527728
-0.736399,1.883149
-0.774372,-0.346100
2.150641,0.153375
2.173803,-1.007703
-0.695543,-0.213137
3.935055,-0.762265
3.660777,0.605863
-0.541536,1.667050
3.087091,-1.418753
3.327169,-0.261247
3.427255,0.214910
0.176261,-0.880535
0.089399,0.676248
3.008959,-1.584686
4.009931,-0.498229
3.824053,-0.188391
2.333241,-0.116839
2.702007,0.942388
1.140220,-0.636903
-1.533044,-0.049993
2.615294,-0.612946
0.082585,-1.788812
2.797792,0.750176
1.081093,-0.367268
0.450825,-0.879800
0.569167,0.875299
0.636977,-0.506220
1.854860,-1.679883
1.276129,0.671628
2.896013,-0.451849
2.080567,-1.435233
1.061367,0.060767
0.463532,0.462407
1.480471,-0.224132
4.663074,-0.051857
3.952340,0.408181
-1.446735,0.166170
1.958769,0.287804
2.463858,-1.287698
1.042300,0.712496
0.431082,0.300296
2.282888,0.316850
4.062367,0.178120
-1.552426,-0.506059
3.183036,0.253072
-0.586652,0.042659
3.305674,0.571655
0.251972,-1.012940
2.551312,0.241733
1.926352,1.070115
-0.017115,-0.902276
0.443986,0.166353
2.612702,-0.386465
2.340747,-0.718468
2.008380,0.352624
-0.887153,0.453642
3.051497,-0.948074
0.192684,-1.121165
0.823862,0.295876
-0.533155,-0.777592
1.578232,1.668683
-1.395597,0.061707
3.460007,1.052366
0.291676,-0.346574
-0.173125,0.271393
1.168980,0.165024
-0.518074,0.109809
1.868207,-0.596611
3.604902,-1.088677
2.777950,1.531993
1.679197,0.426450
0.580838,1.231768
1.223471,-1.584728
-0.830910,-1.216516
3.477306,0.427228
-0.868431,0.617446
-0.827482,1.394941
1.034346,-0.632859
1.149898,-0.532414
3.533889,-1.565742
1.051004,0.228979
0.159931,-1.201810
-0.995701,-1.076586
3.494973,1.068327
-0.680716,-1.280028
1.220370,1.351200
1.431161,0.278839
2.740653,0.289528
2.232193,1.238136
